Unnamed: 0,content,L,G,B,T,O,NR
524,te dijeee!!! borrado por fín y tambien de la selección con su lesión de marica tambien borrado @fer_capital url,0,1,0,0,0,0
1059,enojarse con sean penn es de mujeres negras. negras y lesbianas.,1,0,0,0,0,0
540,existen varios tipos de homosexuales: - los que gustan de su mismo sexo - los que fuman mentolado - los que no le dan retwittear jajaja😉😉,0,1,0,0,0,0
748,"@prispalomares ¿ha intentado apagar, y luego volver a encender a su lesbiana? url",1,0,0,0,0,0
633,"no tengo nada en contra de los trans, pero me da mucha risa queenseñan todo. si en realidad fueran mujeres quizá no se atreverían.",0,0,0,1,0,0
484,@gaboo_o e joto invitate a ver el juego el sabado jijiujiuj,0,1,0,0,0,0
95,"rayos, me bloqueo el marica",0,1,0,0,0,0
1020,"3 de cada 10 hombres son gays, 4 de los 7 restantes son mayates y los 3 últimos se les podría llamar hombres. que le esta pasando al mundo?",0,1,0,0,0,0
563,"venga y los maricones de chivas se empiezan a caer, jueguen bien carajo y dejen de estar de putos",0,1,0,0,0,0
742,"y ese javier a la torre que? si ni siquiera sabe si es hombre o que? experto en mentiras y edición de noticias, deberían de vetarlo hasta del mundo de los homosexuales. mariquita sin calzones url",0,1,0,0,0,0
863,"@elchiringuitotv teatreo es poco! payaso, marica, piscinero de mierda!",0,1,0,0,0,0
891,@veneroluis68 jajjaajaja che joto,0,1,0,0,0,0
1038,"que es más joto, escribir en fb tus cualidades como saber cocinar, ser fiel y buena pareja o subir una foto tuya volteando hacia otro lado?",0,1,0,0,0,0
206,¿no te gusta zayn? no te preocupes ya sabia que eras lesbiana.,1,0,0,0,0,0
392,"puto el que me de unfollow, ahora que deje tw. fav.",0,1,0,0,0,0
794,comprar ropa de mujer aunque parezca de hombre te hace gay? sean serios,0,1,0,0,0,0
870,pepe es joto✊,0,1,0,0,0,0
397,macho alfa que se respeta no se anda con esas mamadas de usar guantes para entrenar. pinches afeminados con los huevos de adorno pendejos.,0,1,0,0,0,0
766,"@jrisco poco priista llora cuando lo agarran, los de los otros partidos parecen mariquitas, se dicen perseguidos politicos y niegan sus corruptelas.",0,1,0,0,0,0
606,"siempre me da ganas de darle un chirulazo a esta mujer que parece travesti que seempre dice ""me brindca"" loquelehacefaltaesunbuenbrinco",0,0,0,1,0,0
1028,veo un madrid como el de costumbre: puerco y maricón.,0,1,0,0,0,0
642,caminar por zona rosa y no ver gays es genial 👌🏼🌠,0,1,0,0,0,0
612,@justinbieber pinchi maricon me la chupas,0,1,0,0,0,0
960,ya no le puedes decir negro a un negro. con el debido respeto y porque me caen a toda madre los homosexuales o putos cómo les llamamos. los negros de hoy en día son más putos que los putos. chinguen a su madre!!!,0,1,0,0,0,0
725,p.d puto el que lo lea . . . url,0,1,0,0,0,0
683,qué asco el drag mexicano,0,0,0,1,1,0
98,@july46918263 eh no mames tampoco soy joto,0,1,0,0,0,0
804,@danielcp08 no llore joto jaja,0,1,0,0,0,0
406,@bluue18 @emigamuza alguien no quiere pagar algo!? que pinche marica.,0,1,0,0,0,0
502,@mvegab17 @iloveramgsi que marica.,0,1,0,0,0,0
0,¡qué poca madre! ¡pero el joto @manceramiguelmx y la machorra de la @cdhdf prefieren defence a los malditos delincuentes! penademuerteya url,1,1,0,0,0,0
1056,@mrandrespuentes por que salio libre el puto ??,0,1,0,0,0,0
929,@renasuspendido @ponchogutz ya no contesto el jotito,0,1,0,0,0,0
779,@matador08640286 @carwega jajaja todo un mayate papi dile a tu presidentito jajaja los de la marina parecen mayates bueno son,0,1,0,0,0,0
200,"todos ofendidos porque molotov cantaba puto, wey en méxico el puto no lo vemos como sinónimo de “homosexual” puto es el que le pone salcita de la que no pica a sus tacos, el que le va al america, el que se ofende de cualquier pendejada, esos son los putos! url",0,1,0,0,0,0
134,"@tovar32651838 no había visto tu foto de perfil, ajajajajaj k gay",0,1,0,0,0,0
1051,@aliss_one si. es una costumbre social que no vivimos. aunque he conocido a chicas trans que cargan tampones para esconderse lol. ridículas.,0,0,0,1,0,0
40,"neee alchile váyanse a la verga pinches jotos, bye",0,1,0,0,0,0
1017,harto de los gays de mi y de todo 😒,0,1,0,0,0,0
230,"el sabado: para quién debe ser el mensaje del festejo de viejito con bastón lunes: pum!! por andarle jugando al vergas, me lo mandaron a la chingada en computrabajo puedes buscarle como "" recamarera "" maldito marica",0,1,0,0,0,0
378,me da mucha risa cuando las lenchas se creen un chingo cuando en realidad nadie las pela ridículas,1,0,0,0,0,0
288,@djottomty @mike_diazz1 es bien joto este pinche miserable mijo!,0,1,0,0,0,0
418,@rturrent @helldevice @sergiosarmiento que inmoral es este joto,0,1,0,0,0,0
391,@m_ebrard @gobiernomx todos los que conforman la onu son putos jotos y url,0,1,0,0,0,0
592,"si los transexuales no tuvieran su rostro tan tosco, serían mujeres perfectas, supercuerpos",0,0,0,1,0,0
378,me da mucha risa cuando las lenchas is creating a chingo cuando in realidad nadie las pela ridículas,1,0,0,0,0,0
60,the jota cajera cassi turned me into a dinero cuando le dije que no queria redondear.,1,1,0,0,0,0
647,"@kmbappe @neymarjr nel mi mbappe, que chingue a su madre el putito de 💩 de neymar, un aigrecitojuerte y se cae pinque mariquita de miércoles alv",0,1,0,0,0,0
333,"""es que es url"" @sneeil",0,0,0,0,1,0
520,acabé una temporada de rupaul's drag race en 2 días. no regrets.,0,0,0,0,1,0
64,que pena que el mejor performance sea de unas vestidas. que malos premios vmas,0,0,0,1,0,0
14,@jhonatangaribay ajajajaja si no es que se huanguea tu puño y se vuelve puñal como manuela palma xd,0,1,0,0,0,0
478,el transsexual @belindapop me blocko en instagram,0,0,0,1,0,0
1064,"es de jotitas muy corrientitas cortar las palabras como para verse ""nice"" o de plano son muy wuebonas para escribir y url que hueva cuando hablan así de ""celu""""pelis""""bendi"" url",0,1,0,0,1,0
492,maricon! jajajaja url,0,1,0,0,0,0
379,"o sea ya superalo, no te quiso, tú ni eres lesbiana, buscate a un wey, coge con el y ya a la verga.",1,0,0,0,0,0
187,"""ni de mamada aceptaría el hígado del pendejo de mi hijo el potrillo"" vicente no podemos decir eso. ok entonces ""rechacé el transplante porque qué tal qué es de un homosexual o un drogadicto""",0,1,0,0,0,0
763,pinche maricon,0,1,0,0,0,0
216,la gente ya quiere que todo sea joto jaja se maman.,0,1,0,0,0,0
791,@moruzhalee es que tu sabes que ha esta hora se me sale lo marica xd y no finjas que tu tambien me dices cosas lindas /.* [que weca x) ],0,1,0,0,0,0
24,"chingos de chicas guapas en gdl. pero ridículo como hay tantas que son url pas de mam, así no se puede. es el 2015, ya.. salgan.",0,0,0,1,0,0
878,@silver_rwolf @carlosq04929914 @jjsc30 no le hagas caso a esos gays reprimidos amistad mientras yo sepa ke es mayor de edad basta y tengo pruebas además nadie le pidió ke viera mis fotos. mejor ke se ponga a trabajar viejo senil solo roba el oxígeno a los demás 😂,0,1,0,0,0,0
337,@iamfernandabec oi nomas! en mariquita escandalosa,0,1,0,0,0,0
719,"lia thomas, matriculada en la universidad de pensylvania, ha dominado la natación femenil universitaria de estados unidos, lo cual no hacía cuando hasta hace unos años competía como hombre. ¿esta situación es a favor de la mujer? url",0,0,0,1,0,0
295,@gerrykan @marcofabian_10 ay! ay! tú las traes. maricón.,0,1,0,0,0,0
1016,"@pacodelmazo literal paquito, me cago! me harto la jota!",0,1,0,0,0,0
455,@lpezvergara2 @el_mas_callado url también hay mucho travesti y trans 🙄,0,0,0,1,0,0
815,"felicidades a todos los jotos que si bien no son madres, han cargado con los chavitos de otro 😘",0,1,0,0,0,0
269,"me cambiaste por una gorda, mísera, machorra y culera. 🖕🏻😎 url",1,0,0,0,0,0
995,pinches lenchas descaradas besándose en la vía pública. 😡 me pusieron cachondo. 😳,1,0,0,0,0,0
201,aguantense pinches maricas pechos frios 😂,0,1,0,0,0,0
161,@nandoreyes hace rato estaba escuchando la narración que hicimos url grité los goles como mariquita sin calzones 😂😂😂,0,1,0,0,0,0
729,@lupillesco @milenio sólo quiere llamar la atención el joto,0,1,0,0,0,0
401,"cc que jotos los hombres que usan ""cc""",0,1,0,0,0,0
702,"@estarc62 @scjn queeee!no puede ser! no me sorprende, después de los homosexuales, siguen cosas peores.al rato va ser legal los pederastas😱",0,1,0,0,0,0
240,"@aristeguionline si no le creen a la lesbiana esta, candreese a el mensias, claro ejemplo del tema",1,0,0,0,0,0
565,otro joto obsesionado con su peso. wurl,0,1,0,0,0,0
1021,@enfranjados_dc @rayvalenciat y los supuestos audios que tenía. la agresión a los aficionados. es todo un maricon ese pepillo hanan,0,1,0,0,0,0
1025,los maricos que se sienten orgullosos de ser heteronormados y que desprecian a los afeminados son de la misma calaña que los negros que no salen con negros más oscuros porque los creen inferiores.,0,1,0,0,0,0
143,ali espinoza vázquez ali lewandowiski se lama ali espinoza vázquez violador come caca y mierda viola niñas ali lewandowiski los espinoza vázquez s comen mierdas y violador viven en villa hidalgo carota de maricon playera rosa colocho vete de villa hidalgo come caca y mierda url,0,1,0,0,1,0
205,@csalcedojr con ese color de cabello parece travesti de la merced! jajajajaja @tigresoficial url,0,0,0,1,0,0
34,"-eres de mente abierta -no porque? -y esos homosexuales -no seas culero, son alumnos de la @uvm campus tuxtla.",0,1,0,0,0,0
775,@joseimagallanes el joto magallanes 🗣️🗣️,0,1,0,0,0,0
508,marica en otras palabras url,0,1,0,0,0,0
996,tantos tatuajes y y yo taaaaan pobre y marica al dolor,0,1,0,0,1,0
91,eeeeeel panchoso con corridos diciendo que es narco se mamo! jajajajajajajaja nunca ah visto ni una 9 en su putisimabida de joto jajaja,0,1,0,0,0,0
897,"intensamente y creed, todo lo demás está de hueva, pretencioso y gay te odio puta chica danesa",0,1,0,1,0,0
564,"los hubieras abrazado, joto url",0,1,0,0,0,0
776,pinche joto chismoso,0,1,0,0,0,0
241,¿qué onda con las amigas de mi hermana que tienen 13 años y dicen que son bisexuales? o seaaaa,0,0,1,0,0,0
13,@camotero1944 @enriquevonbeas @perrorabiosoca @rpizarrot es una mariquita el @enriquevonbeas,0,1,0,0,0,0
315,algún día me voy a casar con puerto partida (soy un marica digo soy un cobarde),0,1,0,0,0,0
600,"lo siento, soy muy marica para el dolor )':",0,1,0,0,0,0
387,@reporte_indigo cuando los hombres den a luz en una sociedad pervertida y degenerada dominada por transgéneros sí.,0,0,0,1,0,0
166,gooooooool !!! a huevooo putos bravos maricones,0,1,0,0,0,0
840,@lalourbanom lo van a ensartar diario. mario doblado es puñal.,0,1,0,0,0,0
20,@_elan_ @osirismiguel un mariquita menos :3,0,1,0,0,0,0
646,"se van al extremoooooo, hombres crop tops??? piiiiinches maricas!",0,1,0,0,0,0
350,"- ¿porque no puedo hablar del aborto? post moderno - üno eres individualo de la especie humana con útero ütero - los transsexuales tappoco tienen útero. post moderno - üchtm, discurso de odio, cavernícola, retrógrada, y tú pliers dios que!!",0,0,0,1,0,0
831,"noche de sushi, es lo mas gay",0,1,0,0,0,0
897,"intensamente y creed, todo lo demás está de hueva, pretencioso y gay te odio puta chica danesa",0,1,0,1,0,0
562,cuando las lesbianas salen a comer quien paga la cuenta? yomisogino,1,0,0,0,0,0
941,@hirjira seh. es que súper auditionon mal. yo hablaba de la ciencia. esta. in particular: url pero estas mujeres se agarraron del ese ophelio es a hombre misógino. y pos ya. fue chistoso el como lo interpretionaron.,0,0,0,0,1,0
686,cuando tenga una obra contrataré albañiles negras lesbianas porque equidaddegenero e incluyente. 👌🏾,1,0,0,0,0,0
957,@lalogc4 esa foto de portada que ?? jajajajajj che transformer feo eww,0,0,0,1,0,0
189,"que video tan más sincero del puto ese de @escorpiongolden url más gente como tú, en el 2016 por favor!!!",0,1,0,0,1,0
975,mr. puñetas mariquita sin calzones (o lordaudi) agrede a ciclista y se hace el valiente contra policía. url,0,1,0,0,0,0
699,@soy_vsantillan no chille jota,0,1,0,0,0,0
510,weeee tipo cuando llega el joto que le pegaste en semanas pasadas y se sienta a lado de tu mesa!!! url,0,1,0,0,0,0
48,@el_universal_mx más well a transgenero jamás será igual a una mujer.,0,0,0,1,0,0
474,@el_viejopaulin0 chinga tu madre viejo maricon,0,1,0,0,1,0
856,"o sea si, pero es que si ahora son bien putos url",0,1,0,0,0,0
747,"espero que aguante por lo menos 15 dias, y que no salga con que lo suplanta el primo de un amigo, o el jotito alzarraki, loretito, o url, amen brozo, o jorge ramos, ciro, o url ver si levantan audiencia con rifas de url url",0,1,0,0,0,0
252,"se te acabo tu juego maldito joto asqueroso, esta me la pagas pq me la pagas, 🤭😡",0,1,0,0,0,0
21,@rubencharvel el maricón es el tal chineo!,0,1,0,0,0,0
459,mi @conchitawurstque pitos toca en los goldenglobes??? maldito joto feo! url,0,1,0,0,0,0
505,"a niños transgenero""no se already enter to the escuela"" url @gobiernodf @amievajoserra @vidallerenas @jacquie_lhoist",0,0,0,1,1,0
276,el que se cree bien macho y disque influencer pero realmente @soyrobrmx es marica y puñetas que le gusta el color rosa y que se pone un mameluco de niños. 🤣 conlosninosno redamlove oposicionmoralmentederrotada @gallotal redamlo @rorocanibal url,0,1,0,0,0,0
955,@a_yuls haha los maricones ya no jugaron xd,0,1,0,0,0,0
638,"el mismo concepto, if a transvestite puede cambiar de genero, ententes el tiene el derecho de cambiar de edad url",0,0,0,1,0,0
385,"lebron es una diva, todo reclama, ojalá hubiera jugado contra los pistons o knicks para que viera que es madriza. mariquita el ""rey""",0,1,0,0,0,0
805,"@l_hirieo otro - feministas tradicionales: ""la imagen de la mujer es cosificada para el hombre""... mujeres trans: ""quiero ser re sexy (cirugías mil)""",0,0,0,1,0,0
343,veracru tierra de mayates y de hermosas mujeres url,0,1,0,0,0,0
769,@sigfridoma @dan_sfn ya ves!!!!! no dejas de ser el gordito sentimental de la@línea ofensiva jajaja que gay!!!!!,0,1,0,0,0,0
130,@maggie_glez1 el pedo es que te salga un esposo transexual y ps ahí cambia todo.,0,0,0,1,0,0
871,"—papá ¿a qué hijo quieres más? —son mis hijos, a los dos los quiero por igual. —pero somos tres. —sí, pero el maricón no cuenta.",0,1,0,0,0,0
215,@esmeraldav30 @majomendivil cálmese lesbian frustrada,1,0,0,0,0,0
87,@aztecapuebla tienen que prudrirse en l carsel x estafador y corrupto pinche mariquita,0,1,0,0,0,0
330,@agh_bo @adal_gvc no lloren jotos,0,1,0,0,0,0
719,"lia thomas, matriculada en la universidad de pensylvania, ha dominado la natación femenil universitaria de estados unidos, lo cual no hacía cuando hasta hace unos años competía como hombre. ¿esta situación es a favor de la mujer? url",0,0,0,1,0,0
466,vucetichmeteme todos los de veracruz son jotos! jajajajaja,0,1,0,0,0,0
121,"la ex de un famoso actor le tunde durísimo a una de sus rivales llamándola incluso""cara de travesti"". entérate! 3pm",0,0,0,1,0,0
1044,ahora todos piensan que soy lencha 😟😟,1,0,0,0,0,0
110,"amigos y luego había una lesbiana más lesbiana que karla garcía(te amo karla), así sin chichis y mega machorra omg thought that era hombre",1,0,0,0,0,0
241,¿qué onda con las amigas de mi ermana que tienen 13 años y dicen que son bisexuales? o seaaaaa,0,0,1,0,0,0
1007,"entreces, chinguen a su madre. @malditalesbiana-s les iba a contestar su 21 putas locas, pero no quarieron",1,0,0,0,0,0
860,@juanenriquez_94 mándalo joto!!!,0,1,0,0,0,0
229,@fer_gay @therock @alexmonthy a mí @hectortrejo me inspiró recordándome esta canción: url,0,0,0,0,1,0
